Metrics;load point;link;number of slots;slot; ;rep1;rep2;rep3;rep4;rep5
Requisitons per number of slots per link;3;<5-6>;18;-; ;0.0023957834211787254;9.587727708533077E-4;9.98502246630055E-4;0.009137055837563452;0.008902077151335312
Requisitons per number of slots per link;3;<5-6>;19;-; ;0.0;0.0;9.98502246630055E-4;0.0025380710659898475;0.008407517309594461
Requisitons per number of slots per link;3;<5-6>;20;-; ;0.0;0.0;0.0014977533699450823;0.008629441624365483;0.002472799208704253
Requisitons per number of slots per link;3;<5-6>;21;-; ;0.0;0.0;4.992511233150275E-4;0.016243654822335026;0.003956478733926805
Requisitons per number of slots per link;3;<5-6>;22;-; ;0.0;0.0;0.0;0.0040609137055837565;0.0019782393669634025
Requisitons per number of slots per link;3;<6-5>;3;-; ;0.4644268774703557;0.4339051463168517;0.4893724696356275;0.49240121580547114;0.40699442473390773
Requisitons per number of slots per link;3;<6-5>;4;-; ;0.09881422924901186;0.08224016145307769;0.0931174089068826;0.09270516717325228;0.0927521540800811
Requisitons per number of slots per link;3;<6-5>;5;-; ;0.11561264822134387;0.09939455095862765;0.09767206477732794;0.10233029381965553;0.08667004561581348
Requisitons per number of slots per link;3;<6-5>;6;-; ;0.07954545454545454;0.09283551967709384;0.06781376518218624;0.07193515704154002;0.06994424733907754
Requisitons per number of slots per link;3;<6-5>;7;-; ;0.056818181818181816;0.07265388496468214;0.0541497975708502;0.05673758865248227;0.06132792701469843
Requisitons per number of slots per link;3;<6-5>;8;-; ;0.046442687747035576;0.05852674066599395;0.04757085020242915;0.06585612968591692;0.055752660922453116
Requisitons per number of slots per link;3;<6-5>;9;-; ;0.031126482213438736;0.03632694248234107;0.04251012145748988;0.044579533941236066;0.047136340598074
Requisitons per number of slots per link;3;<6-5>;10;-; ;0.024209486166007904;0.027245206861755803;0.021761133603238867;0.034954407294832825;0.04054738976178408
Requisitons per number of slots per link;3;<6-5>;11;-; ;0.023221343873517788;0.022704339051463168;0.01720647773279352;0.020263424518743668;0.024328433857070453
Requisitons per number of slots per link;3;<6-5>;12;-; ;0.011363636363636364;0.024217961654894045;0.014676113360323886;0.008611955420466059;0.02838317283324886
Requisitons per number of slots per link;3;<6-5>;13;-; ;0.015316205533596838;0.023713420787083755;0.014676113360323886;0.006585612968591692;0.016725798276735936
Requisitons per number of slots per link;3;<6-5>;14;-; ;0.01432806324110672;0.013118062563067608;0.004048582995951417;0.0010131712259371835;0.01926001013684744
Requisitons per number of slots per link;3;<6-5>;15;-; ;0.006422924901185771;0.010090817356205853;0.0020242914979757085;5.065856129685917E-4;0.016218955904713634
Requisitons per number of slots per link;3;<6-5>;16;-; ;0.0024703557312252965;0.0030272452068617556;0.0015182186234817814;5.065856129685917E-4;0.01824632539280284
Requisitons per number of slots per link;3;<6-5>;17;-; ;0.0014822134387351778;0.0;0.0015182186234817814;0.0010131712259371835;0.0035478966041561076
Requisitons per number of slots per link;3;<6-5>;18;-; ;0.0024703557312252965;0.0;0.0010121457489878543;0.0;0.00506842372022301
Requisitons per number of slots per link;3;<6-5>;19;-; ;0.0014822134387351778;0.0;5.060728744939271E-4;0.0;0.007095793208312215
Requisitons per number of slots per link;3;<6-5>;20;-; ;0.001976284584980237;0.0;0.003036437246963563;0.0;0.0
Requisitons per number of slots per link;3;<6-5>;21;-; ;0.0014822134387351778;0.0;0.006578947368421052;0.0;0.0
Requisitons per number of slots per link;3;<6-5>;22;-; ;9.881422924901185E-4;0.0;0.008097165991902834;0.0;0.0
Requisitons per number of slots per link;3;<6-5>;23;-; ;0.0;0.0;0.009109311740890687;0.0;0.0


